salesheader_key,sales_order_id,customer_key,territory_key,salesperson_key,shipmethod_key,order_date_key,ship_date_key,due_date_key,subtotal,tax_amount,freight,total_due,days_to_ship,online_order_flag,order_number
25696,69354,16905,7,,1,20140330,20140406,20140411,75.48,6.0384,1.887,83.4054,7,true,SO69354
25697,69355,4148,7,,1,20140330,20140406,20140411,36.27,2.9016,0.9068,40.0784,7,true,SO69355
25698,69356,588,8,,1,20140330,20140406,20140411,4.99,0.3992,0.1248,5.514,7,true,SO69356
25699,69357,14966,7,,1,20140330,20140406,20140411,7.28,0.5824,0.182,8.0444,7,true,SO69357
25700,69358,3250,6,,1,20140330,20140406,20140411,74.98,5.9984,1.8745,82.8529,7,true,SO69358
25701,69359,17447,6,,1,20140330,20140406,20140411,74.98,5.9984,1.8745,82.8529,7,true,SO69359
25702,69360,16009,8,,1,20140330,20140406,20140411,78.48,6.2784,1.962,86.7204,7,true,SO69360
25703,69361,18867,7,,1,20140330,20140406,20140411,34.99,2.7992,0.8748,38.664,7,true,SO69361
25704,69362,13616,10,,1,20140330,20140406,20140411,8.99,0.7192,0.2248,9.934,7,true,SO69362
25705,69363,2528,10,,1,20140330,20140406,20140411,8.99,0.7192,0.2248,9.934,7,true,SO69363
25706,69364,11908,1,,1,20140330,20140406,20140411,564.26,45.1408,14.1065,623.5073,7,true,SO69364
25707,69365,10622,6,,1,20140330,20140406,20140411,567.27,45.3816,14.1818,626.8334,7,true,SO69365
25708,69366,6614,1,,1,20140330,20140406,20140411,839.48,67.1584,20.987,927.6254,7,true,SO69366
25709,69367,395,4,,1,20140330,20140406,20140411,2319.99,185.5992,57.9998,2563.589,7,true,SO69367
25710,69368,3251,4,,1,20140330,20140406,20140411,2343.96,187.5168,58.599,2590.0758,7,true,SO69368
25711,69369,17483,4,,1,20140330,20140406,20140411,2406.95,192.556,60.1738,2659.6798,7,true,SO69369
25712,69370,6352,1,,1,20140330,20140406,20140411,2414.97,193.1976,60.3743,2668.5419,7,true,SO69370
25713,69371,9367,9,,1,20140330,20140406,20140411,2420.46,193.6368,60.5115,2674.6083,7,true,SO69371
25714,69372,9142,9,,1,20140330,20140406,20140411,1155.48,92.4384,28.887,1276.8054,7,true,SO69372
25715,69373,3184,9,,1,20140330,20140406,20140411,553.97,44.3176,13.8493,612.1369,7,true,SO69373
25716,69374,15075,9,,1,20140330,20140406,20140411,574.98,45.9984,14.3745,635.3529,7,true,SO69374
25717,69375,6347,9,,1,20140330,20140406,20140411,2478.34,198.2672,61.9585,2738.5657,7,true,SO69375
25718,69376,6329,9,,1,20140330,20140406,20140411,2478.24,198.2592,61.956,2738.4552,7,true,SO69376
25719,69377,10658,9,,1,20140330,20140406,20140411,2478.34,198.2672,61.9585,2738.5657,7,true,SO69377
25720,69378,18041,9,,1,20140330,20140406,20140411,2390.95,191.276,59.7738,2641.9998,7,true,SO69378
25721,69379,10578,4,,1,20140330,20140406,20140411,1223.84,97.9072,30.596,1352.3432,7,true,SO69379
25722,69380,6240,6,,1,20140330,20140406,20140411,1223.84,97.9072,30.596,1352.3432,7,true,SO69380
25723,69381,13226,4,,1,20140330,20140406,20140411,1155.48,92.4384,28.887,1276.8054,7,true,SO69381
25724,69382,6458,4,,1,20140330,20140406,20140411,1129.48,90.3584,28.237,1248.0754,7,true,SO69382
25725,69383,137,4,,1,20140330,20140406,20140411,1147.77,91.8216,28.6943,1268.2859,7,true,SO69383
25726,69384,11620,4,,1,20140330,20140406,20140411,1700.99,136.0792,42.5248,1879.594,7,true,SO69384
25727,69385,7055,10,,1,20140330,20140406,20140411,1120.49,89.6392,28.0123,1238.1415,7,true,SO69385
25728,69386,14758,7,,1,20140330,20140406,20140411,1164.47,93.1576,29.1118,1286.7394,7,true,SO69386
25729,69387,17059,7,,1,20140330,20140406,20140411,603.49,48.2792,15.0873,666.8565,7,true,SO69387
25730,69388,1147,8,15,5,20140331,20140407,20140412,1210.4928,131.4079,41.065,1382.9657,7,false,SO69388
25731,69389,5457,6,16,5,20140331,20140407,20140412,5105.568,480.5584,150.1745,5736.3009,7,false,SO69389
25732,69390,16390,6,5,5,20140331,20140407,20140412,26.724,2.6368,0.824,30.1848,7,false,SO69390
25733,69391,2145,6,16,5,20140331,20140407,20140412,4256.964,407.4927,127.3415,4791.7982,7,false,SO69391
25734,69392,7831,10,9,5,20140331,20140407,20140412,387.918,37.9219,11.8506,437.6905,7,false,SO69392
25735,69393,8658,3,4,5,20140331,20140407,20140412,32184.0288,3124.7603,976.4876,36285.2767,7,false,SO69393
25736,69394,7560,5,6,5,20140331,20140407,20140412,23316.246,2241.9591,700.6122,26258.8173,7,false,SO69394
25737,69395,3776,10,9,5,20140331,20140407,20140412,890.82,85.5187,26.7246,1003.0633,7,false,SO69395
25738,69396,1145,6,5,5,20140331,20140407,20140412,6187.308,586.0528,183.1415,6956.5023,7,false,SO69396
25739,69397,8073,6,16,5,20140331,20140407,20140412,26194.974,2523.8927,788.7165,29507.5832,7,false,SO69397
25740,69398,1401,6,16,5,20140331,20140407,20140412,868.89,80.196,25.0612,974.1472,7,false,SO69398
25741,69399,16801,6,5,5,20140331,20140407,20140412,28795.9976,2747.1052,858.4704,32401.5732,7,false,SO69399
25742,69400,3083,6,16,5,20140331,20140407,20140412,2870.952,268.2487,83.8277,3223.0284,7,false,SO69400
25743,69401,2191,6,5,5,20140331,20140407,20140412,18220.9299,1728.5622,540.1757,20489.6678,7,false,SO69401
25744,69402,8775,2,4,5,20140331,20140407,20140412,356.898,35.2139,11.0044,403.1163,7,false,SO69402
25745,69403,1772,5,6,5,20140331,20140407,20140412,2159.352,207.2978,64.7806,2431.4304,7,false,SO69403
25746,69404,9441,7,17,5,20140331,20140407,20140412,5454.2858,511.7273,159.9148,6125.9279,7,false,SO69404
25747,69405,766,5,6,5,20140331,20140407,20140412,5997.522,573.7524,179.2976,6750.572,7,false,SO69405
25748,69406,7828,1,11,5,20140331,20140407,20140412,33171.1091,3174.9346,992.1671,37338.2108,7,false,SO69406
25749,69407,8428,1,3,5,20140331,20140407,20140412,529.4928,63.8487,19.9527,613.2942,7,false,SO69407
25750,69408,9767,1,10,5,20140331,20140407,20140412,49522.7787,4929.0034,1540.3136,55992.0957,7,false,SO69408
25751,69409,6916,4,3,5,20140331,20140407,20140412,6979.656,664.1488,207.5465,7851.3513,7,false,SO69409
25752,69410,1067,9,13,5,20140331,20140407,20140412,19043.112,1827.0159,570.9425,21441.0704,7,false,SO69410
25753,69411,1773,4,8,5,20140331,20140407,20140412,3793.26,356.4117,111.3787,4261.0504,7,false,SO69411
25754,69412,17072,4,2,5,20140331,20140407,20140412,61144.5956,5852.5959,1828.9362,68826.1277,7,false,SO69412
25755,69413,8212,1,3,5,20140331,20140407,20140412,25757.0601,2573.6624,804.2695,29134.992,7,false,SO69413
25756,69414,881,3,2,5,20140331,20140407,20140412,32910.642,3175.0233,992.1948,37077.8601,7,false,SO69414
25757,69415,4680,7,17,5,20140331,20140407,20140412,12307.134,1180.0704,368.772,13855.9764,7,false,SO69415
25758,69416,3268,3,4,5,20140331,20140407,20140412,4006.4015,384.104,120.0325,4510.538,7,false,SO69416
25759,69417,16876,4,3,5,20140331,20140407,20140412,33513.366,3224.1655,1007.5517,37745.0832,7,false,SO69417
25760,69418,16234,3,2,5,20140331,20140407,20140412,23892.7656,2478.6577,774.5805,27146.0038,7,false,SO69418
25761,69419,1146,5,6,5,20140331,20140407,20140412,3773.28,351.2815,109.7755,4234.337,7,false,SO69419
25762,69420,1523,1,11,5,20140331,20140407,20140412,1544.97,146.7493,45.8592,1737.5785,7,false,SO69420
25763,69421,8300,1,11,5,20140331,20140407,20140412,26125.854,2533.9448,791.8578,29451.6566,7,false,SO69421
25764,69422,16948,1,3,5,20140331,20140407,20140412,68925.4289,6802.5067,2125.7833,77853.7189,7,false,SO69422
25765,69423,10047,1,11,5,20140331,20140407,20140412,293.958,25.4764,7.9614,327.3958,7,false,SO69423
25766,69424,9930,3,2,5,20140331,20140407,20140412,739.89,63.2072,19.7523,822.8495,7,false,SO69424
25767,69425,16588,3,8,5,20140331,20140407,20140412,930.282,91.7878,28.6837,1050.7535,7,false,SO69425
25768,69426,16921,7,17,5,20140331,20140407,20140412,61171.5876,5860.9737,1831.5543,68864.1156,7,false,SO69426
25769,69427,4678,7,17,5,20140331,20140407,20140412,356.898,35.2139,11.0044,403.1163,7,false,SO69427
25770,69428,2293,7,17,5,20140331,20140407,20140412,923.388,88.6452,27.7016,1039.7348,7,false,SO69428
25771,69429,7722,7,17,5,20140331,20140407,20140412,32625.978,3137.1501,980.3594,36743.4875,7,false,SO69429
25772,69430,10055,7,17,5,20140331,20140407,20140412,11747.532,1128.0944,352.5295,13228.1559,7,false,SO69430
25773,69431,9417,7,17,5,20140331,20140407,20140412,4298.958,411.1322,128.4788,4838.569,7,false,SO69431
25774,69432,9423,6,16,5,20140331,20140407,20140412,649.14,55.2988,17.2809,721.7197,7,false,SO69432
25775,69433,1364,7,17,5,20140331,20140407,20140412,60915.72,5906.0162,1845.6301,68667.3663,7,false,SO69433
25776,69434,94,8,15,5,20140331,20140407,20140412,2007.09,198.0329,61.8853,2267.0082,7,false,SO69434
25777,69435,16584,7,17,5,20140331,20140407,20140412,26319.786,2528.1467,790.0459,29637.9786,7,false,SO69435
25778,69436,6923,7,17,5,20140331,20140407,20140412,2181.24,199.4927,62.3415,2443.0742,7,false,SO69436
25779,69437,3775,7,17,5,20140331,20140407,20140412,83147.6449,8243.0584,2575.9558,93966.6591,7,false,SO69437
25780,69438,16799,2,4,5,20140331,20140407,20140412,72.162,7.12,2.225,81.507,7,false,SO69438
25781,69439,2770,9,13,5,20140331,20140407,20140412,436.908,43.1083,13.4713,493.4876,7,false,SO69439
25782,69440,16416,2,4,5,20140331,20140407,20140412,577.47,55.6341,17.3857,650.4898,7,false,SO69440
25783,69441,7924,4,3,5,20140331,20140407,20140412,68203.41,6549.5248,2046.7265,76799.6613,7,false,SO69441
25784,69442,9766,2,4,5,20140331,20140407,20140412,30980.0885,3023.1673,944.7398,34947.9956,7,false,SO69442
25785,69443,5576,5,6,5,20140331,20140407,20140412,13580.442,1304.3404,407.6064,15292.3888,7,false,SO69443
25786,69444,3899,8,15,5,20140331,20140407,20140412,35272.6228,3476.3951,1086.3735,39835.3914,7,false,SO69444
25787,69445,1567,8,15,5,20140331,20140407,20140412,6422.22,613.1298,191.6031,7226.9529,7,false,SO69445
25788,69446,9908,6,16,5,20140331,20140407,20140412,1712.946,161.3073,50.4085,1924.6618,7,false,SO69446
25789,69447,16896,7,17,5,20140331,20140407,20140412,33518.7528,3315.7167,1036.1615,37870.631,7,false,SO69447
25790,69448,4903,6,5,5,20140331,20140407,20140412,18952.116,1824.6835,570.2136,21347.0131,7,false,SO69448
25791,69449,16352,9,13,5,20140331,20140407,20140412,32640.528,3155.5823,986.1195,36782.2298,7,false,SO69449
25792,69450,3898,2,4,5,20140331,20140407,20140412,35047.644,3383.5159,1057.3487,39488.5086,7,false,SO69450
25793,69451,1359,5,6,5,20140331,20140407,20140412,50399.166,4871.0511,1522.2035,56792.4206,7,false,SO69451
25794,69452,2190,5,6,5,20140331,20140407,20140412,3325.4748,331.871,103.7097,3761.0555,7,false,SO69452
25795,69453,4309,4,3,5,20140331,20140407,20140412,808.728,70.0898,21.9031,900.7209,7,false,SO69453
25796,69454,9765,8,15,5,20140331,20140407,20140412,83967.9181,8058.3785,2518.2433,94544.5399,7,false,SO69454
25797,69455,4681,6,16,5,20140331,20140407,20140412,2076.54,190.4187,59.5059,2326.4646,7,false,SO69455
25798,69456,7825,10,9,5,20140331,20140407,20140412,42715.1988,4174.2924,1304.4664,48193.9576,7,false,SO69456
25799,69457,16793,8,15,5,20140331,20140407,20140412,890.82,85.5187,26.7246,1003.0633,7,false,SO69457
25800,69458,6448,1,10,5,20140331,20140407,20140412,461.694,44.3226,13.8508,519.8674,7,false,SO69458
25801,69459,3373,5,6,5,20140331,20140407,20140412,72.894,7.1922,2.2476,82.3338,7,false,SO69459
25802,69460,1776,6,5,5,20140331,20140407,20140412,18057.942,1739.3357,543.5424,20340.8201,7,false,SO69460
25803,69461,2100,10,9,5,20140331,20140407,20140412,31964.604,3048.5218,952.6631,35965.7889,7,false,SO69461
25804,69462,9890,2,4,5,20140331,20140407,20140412,11012.327,1055.088,329.715,12397.13,7,false,SO69462
25805,69463,1564,3,2,5,20140331,20140407,20140412,323.994,31.1034,9.7198,364.8172,7,false,SO69463
25806,69464,4799,7,17,5,20140331,20140407,20140412,41672.7142,4076.412,1273.8787,47023.0049,7,false,SO69464
25807,69465,5975,5,6,5,20140331,20140407,20140412,31001.682,2958.7762,924.6176,34885.0758,7,false,SO69465
25808,69466,3779,4,8,5,20140331,20140407,20140412,32062.032,3056.3076,955.0961,36073.4357,7,false,SO69466
25809,69467,9895,2,4,5,20140331,20140407,20140412,11951.688,1139.6171,356.1303,13447.4354,7,false,SO69467
25810,69468,1765,3,2,5,20140331,20140407,20140412,1435.5564,242.6062,75.8144,1753.977,7,false,SO69468
25811,69469,17068,6,16,5,20140331,20140407,20140412,672.294,64.5402,20.1688,757.003,7,false,SO69469
25812,69470,8492,10,9,5,20140331,20140407,20140412,3061.782,293.9311,91.8535,3447.5666,7,false,SO69470
25813,69471,5976,1,3,5,20140331,20140407,20140412,92941.2222,9504.3643,2970.1138,105415.7003,7,false,SO69471
25814,69472,16777,5,4,5,20140331,20140407,20140412,963.216,95.0373,29.6992,1087.9525,7,false,SO69472
25815,69473,16233,2,4,5,20140331,20140407,20140412,1755.0912,224.5153,70.161,2049.7675,7,false,SO69473
25816,69474,9893,5,6,5,20140331,20140407,20140412,9900.42,947.0818,295.9631,11143.4649,7,false,SO69474
25817,69475,2397,1,7,5,20140331,20140407,20140412,57037.067,5454.2,1704.4375,64195.7045,7,false,SO69475
25818,69476,6255,2,4,5,20140331,20140407,20140412,3438.279,331.7033,103.6573,3873.6396,7,false,SO69476
25819,69477,9545,7,17,5,20140331,20140407,20140412,335.952,29.1158,9.0987,374.1665,7,false,SO69477
25820,69478,7644,6,16,5,20140331,20140407,20140412,23913.45,2268.3563,708.8613,26890.6676,7,false,SO69478
25821,69479,7836,6,5,5,20140331,20140407,20140412,25573.8716,2427.6538,758.6418,28760.1672,7,false,SO69479
25822,69480,764,3,4,5,20140331,20140407,20140412,6078.402,599.7357,187.4174,6865.5551,7,false,SO69480
25823,69481,292,2,4,5,20140331,20140407,20140412,2780.778,273.9814,85.6192,3140.3786,7,false,SO69481
25824,69482,2869,6,5,5,20140331,20140407,20140412,20373.756,1946.3699,608.2406,22928.3665,7,false,SO69482
25825,69483,4430,6,5,5,20140331,20140407,20140412,1376.994,132.1914,41.3098,1550.4952,7,false,SO69483
25826,69484,9762,1,11,5,20140331,20140407,20140412,1964.67,187.4325,58.5727,2210.6752,7,false,SO69484
25827,69485,8303,5,6,5,20140331,20140407,20140412,3309.0168,329.6065,103.002,3741.6253,7,false,SO69485
25828,69486,4308,4,2,5,20140331,20140407,20140412,323.994,31.1034,9.7198,364.8172,7,false,SO69486
25829,69487,5578,1,10,5,20140331,20140407,20140412,5175.852,497.0761,155.3363,5828.2644,7,false,SO69487
25830,69488,5930,1,10,5,20140331,20140407,20140412,764.316,65.7607,20.5502,850.6269,7,false,SO69488
25831,69489,3081,2,4,5,20140331,20140407,20140412,964.722,91.4065,28.5645,1084.693,7,false,SO69489
25832,69490,111,6,5,5,20140331,20140407,20140412,1054.938,104.0872,32.5273,1191.5525,7,false,SO69490
25833,69491,1354,9,13,5,20140331,20140407,20140412,5058.336,485.2447,151.639,5695.2197,7,false,SO69491
25834,69492,6540,3,2,5,20140331,20140407,20140412,606.996,59.8903,18.7157,685.602,7,false,SO69492
25835,69493,2300,2,4,5,20140331,20140407,20140412,5306.6375,508.1966,158.8115,5973.6456,7,false,SO69493
25836,69494,9760,7,17,5,20140331,20140407,20140412,31.584,3.1163,0.9738,35.6741,7,false,SO69494
25837,69495,1903,3,2,5,20140331,20140407,20140412,2402.274,236.8949,74.0297,2713.1986,7,false,SO69495
25838,69496,16414,5,6,5,20140331,20140407,20140412,356.898,35.2139,11.0044,403.1163,7,false,SO69496
25839,69497,6652,10,9,5,20140331,20140407,20140412,21.576,1.8699,0.5844,24.0303,7,false,SO69497
25840,69498,9528,10,9,5,20140331,20140407,20140412,1544.97,146.7493,45.8592,1737.5785,7,false,SO69498
25841,69499,4183,2,4,5,20140331,20140407,20140412,2057.2464,239.029,74.6966,2370.972,7,false,SO69499
25842,69500,1665,1,11,5,20140331,20140407,20140412,1289.5668,202.1761,63.18,1554.9229,7,false,SO69500
25843,69501,5114,4,2,5,20140331,20140407,20140412,35676.7764,3486.0355,1089.3861,40252.198,7,false,SO69501
25844,69502,6537,5,6,5,20140331,20140407,20140412,1815.15,177.302,55.4069,2047.8589,7,false,SO69502
25845,69503,7823,3,3,5,20140331,20140407,20140412,61593.4153,5889.7336,1840.5417,69323.6906,7,false,SO69503
25846,69504,883,8,15,5,20140331,20140407,20140412,13820.766,1325.0155,414.0674,15559.8489,7,false,SO69504
25847,69505,7772,4,3,5,20140331,20140407,20140412,6140.4181,600.6902,187.7157,6928.824,7,false,SO69505
25848,69506,9419,7,17,5,20140331,20140407,20140412,7099.608,675.6858,211.1518,7986.4456,7,false,SO69506
25849,69507,3984,2,4,5,20140331,20140407,20140412,6042.18,594.369,185.7403,6822.2893,7,false,SO69507
25850,69508,2099,1,11,5,20140331,20140407,20140412,106268.238,10188.9222,3184.0382,119641.1984,7,false,SO69508
25851,69509,16415,4,8,5,20140331,20140407,20140412,29149.092,2810.7222,878.3507,32838.1649,7,false,SO69509
25852,69510,7525,5,6,5,20140331,20140407,20140412,3874.062,360.476,112.6487,4347.1867,7,false,SO69510
25853,69511,1905,8,15,5,20140331,20140407,20140412,48642.5503,4651.084,1453.4638,54747.0981,7,false,SO69511
25854,69512,16413,4,2,5,20140331,20140407,20140412,1336.23,128.2781,40.0869,1504.595,7,false,SO69512
25855,69513,9000,5,6,5,20140331,20140407,20140412,20699.376,2009.6373,628.0117,23337.025,7,false,SO69513
25856,69514,9921,4,3,5,20140331,20140407,20140412,3708.54,353.2989,110.4059,4172.2448,7,false,SO69514
25857,69515,16879,4,2,5,20140331,20140407,20140412,35131.278,3380.7099,1056.4718,39568.4597,7,false,SO69515
25858,69516,734,9,13,5,20140331,20140407,20140412,200.052,19.7385,6.1683,225.9588,7,false,SO69516
25859,69517,7003,4,8,5,20140331,20140407,20140412,2909.736,285.9062,89.3457,3284.9879,7,false,SO69517
25860,69518,9171,5,6,5,20140331,20140407,20140412,33579.4416,3272.2141,1022.5669,37874.2226,7,false,SO69518
25861,69519,2272,5,6,5,20140331,20140407,20140412,672.294,64.5402,20.1688,757.003,7,false,SO69519
25862,69520,7835,6,16,5,20140331,20140407,20140412,49565.5983,4826.2757,1508.2111,55900.0851,7,false,SO69520
25863,69521,3901,1,10,5,20140331,20140407,20140412,51216.168,4936.1504,1542.547,57694.8654,7,false,SO69521
25864,69522,3462,6,5,5,20140331,20140407,20140412,25434.382,2411.975,753.7422,28600.0992,7,false,SO69522
25865,69523,9794,2,4,5,20140331,20140407,20140412,356.898,35.2139,11.0044,403.1163,7,false,SO69523
25866,69524,3893,1,10,5,20140331,20140407,20140412,1917.66,185.2998,57.9062,2160.866,7,false,SO69524
25867,69525,16953,1,11,5,20140331,20140407,20140412,32445.534,3117.9845,974.3702,36537.8887,7,false,SO69525
25868,69526,8305,2,4,5,20140331,20140407,20140412,17765.0361,1663.0268,519.6959,19947.7588,7,false,SO69526
25869,69527,1358,4,8,5,20140331,20140407,20140412,27710.13,2676.0354,836.2611,31222.4265,7,false,SO69527
25870,69528,782,4,1,5,20140331,20140407,20140412,34349.2656,3362.094,1050.6544,38762.014,7,false,SO69528
25871,69529,4186,1,10,5,20140331,20140407,20140412,1477.1748,154.8909,48.4034,1680.4691,7,false,SO69529
25872,69530,8273,1,11,5,20140331,20140407,20140412,445.41,42.7594,13.3623,501.5317,7,false,SO69530
25873,69531,7942,7,17,5,20140331,20140407,20140412,112312.554,10820.906,3381.5331,126514.9931,7,false,SO69531
25874,69532,768,4,3,5,20140331,20140407,20140412,54076.886,5248.813,1640.2541,60965.9531,7,false,SO69532
25875,69533,7944,5,6,5,20140331,20140407,20140412,50095.6227,4938.9683,1543.4276,56578.0186,7,false,SO69533
25876,69534,2101,2,4,5,20140331,20140407,20140412,331.152,26.7798,8.3687,366.3005,7,false,SO69534
25877,69535,8284,7,17,5,20140331,20140407,20140412,108982.7474,10616.1592,3317.5497,122916.4563,7,false,SO69535
25878,69536,3985,4,2,5,20140331,20140407,20140412,40086.9291,4037.7972,1261.8116,45386.5379,7,false,SO69536
25879,69537,6917,6,16,5,20140331,20140407,20140412,1493.166,144.9502,45.2969,1683.4131,7,false,SO69537
25880,69538,1150,6,5,5,20140331,20140407,20140412,4881.234,459.1362,143.4801,5483.8503,7,false,SO69538
25881,69539,4797,4,3,5,20140331,20140407,20140412,7564.164,731.0172,228.4429,8523.6241,7,false,SO69539
25882,69540,1904,6,16,5,20140331,20140407,20140412,44228.9437,4213.2102,1316.6282,49758.7821,7,false,SO69540
25883,69541,6257,6,5,5,20140331,20140407,20140412,5723.3976,638.4299,199.5093,6561.3368,7,false,SO69541
25884,69542,3455,6,16,5,20140331,20140407,20140412,26034.912,2518.6901,787.0907,29340.6928,7,false,SO69542
25885,69543,6542,10,9,5,20140331,20140407,20140412,356.898,35.2139,11.0044,403.1163,7,false,SO69543
25886,69544,1149,2,4,5,20140331,20140407,20140412,35536.668,3439.737,1074.9178,40051.3228,7,false,SO69544
25887,69545,2098,4,1,5,20140331,20140407,20140412,63841.3128,6110.7725,1909.6164,71861.7017,7,false,SO69545
25888,69546,16052,4,3,5,20140331,20140407,20140412,8020.758,778.1845,243.1826,9042.1251,7,false,SO69546
25889,69547,1709,3,4,5,20140331,20140407,20140412,37.254,3.6757,1.1487,42.0784,7,false,SO69547
25890,69548,4798,6,16,5,20140331,20140407,20140412,63.168,6.2326,1.9477,71.3483,7,false,SO69548
25891,69549,15730,4,2,5,20140331,20140407,20140412,6450.678,619.2651,193.5203,7263.4634,7,false,SO69549
25892,69550,3559,9,13,5,20140331,20140407,20140412,41619.216,4011.5624,1253.6133,46884.3917,7,false,SO69550
25893,69551,9761,10,14,5,20140331,20140407,20140412,672.294,64.5402,20.1688,757.003,7,false,SO69551
25894,69552,7546,1,8,5,20140331,20140407,20140412,5074.368,476.8146,149.0045,5700.1871,7,false,SO69552
25895,69553,2826,9,12,5,20140331,20140407,20140412,752.634,64.7483,20.2338,837.6161,7,false,SO69553
25896,69554,15728,10,9,5,20140331,20140407,20140412,7133.778,681.746,213.0456,8028.5696,7,false,SO69554
25897,69555,9418,10,9,5,20140331,20140407,20140412,119.976,10.3979,3.2494,133.6233,7,false,SO69555
25898,69556,6536,8,15,5,20140331,20140407,20140412,1013.232,99.8428,31.2009,1144.2757,7,false,SO69556
